Timestamp,Therapist joint angle 0,Therapist joint angle 1,Therapist joint angle 2,Therapist joint angle 3,Therapist joint angle 4,Therapist joint angle 5,Patient joint angle 0,Patient joint angle 1,Patient joint angle 2,Patient joint angle 3,Patient joint angle 4,Patient joint angle 5,Virtual joint angle 0,Virtual joint angle 1,Virtual joint angle 2,Therapist position x,Therapist position y,Therapist position z,Patient position x,Patient position y,Patient position z,Virtual position x,Virtual position y,Virtual position z,Assistive Force, Obstacle Force Magnitude, Therapist Constant Force, Patient Constant Force, Recovery Factor, Assistance Level,,label
6.38223E+17,46.20108,19.5208,29.4409,40.43755,11.47489,97.27579,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.05199,0,0,0,138.0247,-48.22083,-35.99406,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,47.61468,19.14675,31.58885,42.19543,12.06085,96.39685,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.05199,0,0,0,144.6416,-46.50408,-36.34199,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,49.0754,18.74932,34.01696,44.02656,12.57357,94.93195,-4.570632,-0.4675641,0.1400836,-35.15147,-8.521038,45.05199,0,0,0,151.7754,-44.31762,-36.76392,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,49.80576,18.46878,35.32441,44.97874,12.86655,94.05301,-4.570632,-0.4675641,0.1400836,-35.15147,-8.521038,45.05199,0,0,0,155.5111,-43.20544,-36.95969,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,51.17223,17.6973,38.10274,46.73663,13.37927,91.63592,-4.570632,-0.4675641,0.1400836,-35.22471,-8.521038,45.12524,0,0,0,163.0722,-41.04703,-37.10645,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,52.30311,16.71542,40.90441,48.12829,13.81874,88.63287,-4.570632,-0.4675641,0.1400836,-35.15147,-8.521038,45.05199,0,0,0,170.1461,-39.08245,-36.8609,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,52.70363,16.27123,42.07177,48.56776,14.03847,87.09471,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.05199,0,0,0,172.9136,-38.27388,-36.64245,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,53.43399,15.26597,44.26641,49.15372,14.62444,83.6522,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.12524,0,0,0,178.081,-37.03114,-36.25925,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,53.81095,14.0503,46.25093,49.00723,15.06391,80.42941,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.05199,0,0,0,182.1478,-36.48783,-35.09143,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,53.92875,12.4372,48.02533,48.34802,15.57662,77.06013,-4.570632,-0.4675641,0.1400836,-35.22471,-8.447793,45.05199,0,0,0,185.3871,-37.11524,-33.30586,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,53.92875,11.54883,48.72574,47.76206,15.79636,75.30224,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.05199,0,0,0,186.6096,-37.91913,-32.41535,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,53.92875,9.748712,49.68298,46.3704,16.38232,71.93297,-4.570632,-0.4675641,0.1400836,-35.15147,-8.521038,45.12524,0,0,0,188.4118,-40.34982,-31.1025,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,53.71671,6.732923,51.31729,44.17305,17.18801,67.75799,-4.570632,-0.4675641,0.1400836,-35.15147,-8.521038,45.05199,0,0,0,190.6637,-44.36056,-28.37916,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,53.52823,5.306852,52.04106,43.14762,17.62749,66.07335,-4.570632,-0.4675641,0.1400836,-35.15147,-8.521038,45.05199,0,0,0,191.3221,-46.33965,-26.92494,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,53.10415,3.600243,52.29787,41.38973,18.28669,63.80275,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.05199,0,0,0,190.8099,-49.82736,-25.10749,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,52.65651,2.033904,52.20449,39.48536,18.9459,61.97163,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.05199,0,0,0,189.7216,-53.6402,-23.59315,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,52.256,0.2805384,52.1111,37.14151,19.45862,60.36023,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.12524,0,0,0,188.6648,-57.89163,-22.30165,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,51.97327,-0.6779679,51.7142,35.67661,19.89809,59.18831,-4.570632,-0.4675641,0.1400836,-35.22471,-8.447793,45.05199,0,0,0,187.4869,-60.84947,-21.72829,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,51.76123,-1.005263,51.20055,34.57793,20.19107,58.38261,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.05199,0,0,0,186.3492,-62.54614,-21.5034,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,51.4314,-1.005263,49.9398,32.96654,20.77703,57.35718,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.05199,0,0,0,184.0436,-64.81253,-21.59494,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,51.078,-1.005263,49.40281,31.35514,21.28975,56.40499,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.05199,0,0,0,182.5057,-65.7653,-20.97071,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,50.70104,-1.005263,48.93587,29.74375,21.72922,55.59929,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.05199,0,0,0,180.9822,-66.58759,-20.22321,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,50.41832,-1.005263,48.63235,28.35209,22.16869,54.42737,-4.570632,-0.4675641,0.1400836,-35.22471,-8.521038,45.05199,0,0,0,179.8904,-67.11897,-19.62855,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,50.2534,-1.005263,48.60901,27.25341,22.46167,53.1822,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.12524,0,0,0,179.434,-67.15974,-19.13434,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,49.75864,-1.005263,48.58566,26.30123,22.6814,52.44975,-4.570632,-0.4675641,0.1400836,-35.22471,-8.447793,45.05199,0,0,0,178.1114,-67.20049,-17.6137,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,49.33456,-1.005263,48.58566,25.78851,22.75465,52.23001,-4.570632,-0.4675641,0.1400836,-35.22471,-8.447793,45.05199,0,0,0,176.9908,-67.20049,-16.29953,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,48.67488,-1.005263,48.58566,24.98281,22.82789,52.01028,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.05199,0,0,0,175.2285,-67.20049,-14.27186,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,48.29792,-1.005263,48.58566,24.54334,22.90114,51.93703,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.05199,0,0,0,174.211,-67.20049,-13.12234,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,47.544,-1.005263,48.44558,23.88414,22.90114,51.86379,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.05199,0,0,0,171.9941,-67.44473,-10.9893,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,46.50736,-1.005263,48.14206,23.00519,22.82789,51.93703,-4.570632,-0.4675641,0.1400836,-35.15147,-8.521038,45.05199,0,0,0,168.778,-67.97211,-8.226842,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,45.37648,-1.005263,47.76851,22.12625,22.75465,51.93703,-4.570632,-0.4675641,0.1400836,-35.15147,-8.521038,45.12524,0,0,0,165.1705,-68.61775,-5.335984,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,44.03357,-1.005263,47.3716,21.02757,22.82789,51.93703,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.12524,0,0,0,160.8715,-69.29958,-1.957861,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,42.21945,-1.005263,46.99805,18.97671,22.97438,52.01028,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.05199,0,0,0,155.1263,-69.93733,2.613861,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,41.04145,-1.005263,46.95135,17.51181,23.04763,52.01028,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.05199,0,0,0,151.5301,-70.01678,5.710964,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,39.01529,-1.005263,46.9747,14.87498,23.26737,52.01028,-4.570632,-0.4675641,0.1400836,-35.22471,-8.521038,45.05199,0,0,0,145.3047,-69.97707,10.98841,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,38.00222,-1.005263,46.9747,13.55657,23.4871,52.01028,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.05199,0,0,0,142.1111,-69.97707,13.52946,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,34.02058,-1.005263,47.02139,8.795631,24.58578,52.01028,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.12524,0,0,0,129.1805,-69.89758,23.01963,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,31.61747,-1.005263,47.09144,5.499599,25.39147,52.01028,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.05199,0,0,0,121.101,-69.77825,28.36244,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,30.36879,-1.005263,47.23152,3.375489,25.97744,52.01028,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.05199,0,0,0,116.8976,-69.53918,31.146,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,27.84787,-0.9818845,47.62842,-0.7994855,27.07611,52.01028,-4.570632,-0.4675641,0.1400836,-35.22471,-8.521038,45.12524,0,0,0,108.3021,-68.80449,36.64794,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,24.52592,-0.9818845,48.39888,-6.292873,28.24804,51.93703,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.05199,0,0,0,96.73917,-67.47163,43.67052,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,22.68824,-0.9818845,48.81913,-9.076189,28.90724,51.93703,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.05199,0,0,0,90.13979,-66.73785,47.26037,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,20.14377,-0.9818845,49.4962,-13.32441,29.71294,51.7173,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.05199,0,0,0,80.83382,-65.54574,52.01704,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,17.85845,-0.9818845,50.10323,-18.23184,30.59188,50.9116,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.05199,0,0,0,72.26188,-64.46666,55.93304,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,15.78517,-0.9818845,50.29001,-22.99277,31.47083,49.59319,-4.570632,-0.4675641,0.1400836,-35.15147,-8.521038,45.05199,0,0,0,64.17625,-64.1327,58.66827,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,14.39514,-0.9818845,50.29001,-25.6296,31.98354,48.56776,-4.570632,-0.4675641,0.1400836,-35.22471,-8.521038,45.05199,0,0,0,58.65028,-64.1327,60.15827,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,13.52342,-0.9818845,50.29001,-26.87477,32.49626,48.12829,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.05199,0,0,0,55.16702,-64.1327,61.02412,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,11.26166,-0.9818845,50.71026,-29.80457,33.3752,47.02961,-4.570632,-0.4675641,0.1400836,-35.15147,-8.521038,45.12524,0,0,0,46.19332,-63.37798,63.63274,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,8.033947,-0.9818845,52.13445,-35.95716,34.25414,43.95331,-4.570632,-0.4675641,0.1400836,-35.22471,-8.447793,45.05199,0,0,0,33.34725,-60.78678,67.91222,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,7.020868,-0.9818845,52.69478,-38.59399,34.40063,42.78139,-4.570632,-0.4675641,0.1400836,-35.22471,-8.447793,45.05199,0,0,0,29.262,-59.75334,69.25436,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,5.465911,-0.9585064,53.13838,-43.64791,34.47387,39.85158,-4.570632,-0.4675641,0.1400836,-35.22471,-8.521038,45.05199,0,0,0,22.86302,-58.87531,70.58152,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,4.193673,-0.9585064,53.27846,-47.6764,34.54712,37.21476,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.05199,0,0,0,17.56669,-58.61422,71.22498,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,2.473796,-0.9585064,53.30181,-51.26541,34.62037,35.23714,-4.570632,-0.4675641,0.1400836,-35.15147,-8.521038,45.05199,0,0,0,10.36981,-58.57066,71.67674,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,1.177998,-0.9585064,53.30181,-52.8768,34.76685,34.50468,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.05199,0,0,0,4.939192,-58.57066,71.84986,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,-0.8245987,-0.9585064,53.72206,-55.00091,34.98659,33.47925,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.05199,0,0,0,-3.465929,-57.7843,72.45732,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,-1.814117,-0.9585064,53.93219,-56.17283,35.05984,32.96654,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.12524,0,0,0,-7.633171,-57.38952,72.65005,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,-5.230311,-0.9585064,54.09562,-60.34781,35.57256,31.20865,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.05199,0,0,0,-22.00082,-57.08174,71.98952,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,-7.162228,-0.9585064,54.09562,-62.47192,35.86554,30.76918,-4.570632,-0.4675641,0.1400836,-35.22471,-8.521038,45.05199,0,0,0,-30.09062,-57.08174,71.11122,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,-8.434465,-0.9585064,54.09562,-64.08331,36.01203,30.54945,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.05199,0,0,0,-35.39994,-57.08174,70.38409,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,-10.90826,-0.9585064,54.11897,-67.37935,35.86554,29.45077,-4.570632,-0.4675641,0.1400836,-35.22471,-8.521038,45.05199,0,0,0,-45.67733,-57.03772,68.66494,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,-13.3585,-0.9585064,54.09562,-70.96836,34.98659,27.25341,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.12524,0,0,0,-55.76099,-57.08174,66.46447,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,-14.46582,-0.9585064,54.07227,-72.57975,34.54712,26.22798,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.05199,0,0,0,-60.28043,-57.12575,65.31216,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,-16.91605,-0.9585064,54.07227,-76.02227,33.15546,23.81089,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.12524,0,0,0,-70.21477,-57.12575,62.52145,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,-18.98933,-0.9818845,53.72206,-79.24506,31.69056,20.73459,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.05199,0,0,0,-78.3646,-57.8387,59.37511,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,-20.92125,-0.9818845,53.04499,-81.51566,30.2989,18.61049,-4.570632,-0.4675641,0.1400836,-35.15147,-8.521038,45.05199,0,0,0,-85.66148,-59.10351,55.72591,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,-22.2406,-0.9818845,52.67143,-82.54109,29.4932,17.87803,-4.570632,-0.4675641,0.1400836,-35.22471,-8.447793,45.05199,0,0,0,-90.59946,-59.79656,53.20826,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,-23.70132,-0.9818845,52.57804,-83.42004,28.76075,17.43856,-4.570632,-0.4675641,0.1400836,-35.22471,-8.447793,45.05199,0,0,0,-96.16485,-59.96928,50.70592,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,-25.23272,-0.9818845,51.99436,-84.8117,27.95506,17.14558,-4.570632,-0.4675641,0.1400836,-35.22471,-8.447793,45.05199,0,0,0,-101.6305,-61.04392,47.306,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,-26.50496,-0.9818845,51.59746,-85.61739,27.44234,16.92585,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.05199,0,0,0,-106.1386,-61.76982,44.48509,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,-27.54159,-0.9818845,51.24725,-86.42309,27.00287,16.8526,-4.570632,-0.4675641,0.1400836,-35.15147,-8.521038,45.05199,0,0,0,-109.7368,-62.40701,42.07936,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,-27.84787,-0.9585064,51.06047,-86.64282,27.00287,17.07234,-4.570632,-0.4675641,0.1400836,-35.15147,-8.521038,45.05199,0,0,0,-110.7332,-62.69117,41.24947,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,-28.74315,-0.8883717,51.06047,-86.71607,27.14936,18.61049,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.05199,0,0,0,-113.9959,-62.52797,39.49599,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,-29.82691,-0.5610769,51.10716,-86.71607,26.92962,20.14863,-4.570632,-0.4675641,0.1400836,-35.15147,-8.521038,45.05199,0,0,0,-117.9455,-61.68172,37.37028,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,-30.65151,-0.350673,51.20055,-86.49634,26.49015,21.76003,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.05199,0,0,0,-120.9654,-61.02277,35.7722,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,-31.07559,-0.2571602,51.29394,-86.2766,26.27042,22.93195,-4.570632,-0.4675641,0.1400836,-35.15147,-8.521038,45.12524,0,0,0,-122.5437,-60.63562,34.9888,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,-32.04155,0.09351282,51.64415,-85.4709,25.7577,26.52096,-4.570632,-0.4675641,0.1400836,-35.15147,-8.521038,45.05199,0,0,0,-126.2242,-59.18186,33.3254,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,-32.86615,0.3740513,51.90097,-84.8117,25.09849,30.25646,-4.570632,-0.4675641,0.1400836,-35.15147,-8.521038,45.05199,0,0,0,-129.3128,-58.05939,31.79638,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,-33.31378,0.5376987,52.08775,-84.07924,24.43929,34.2117,-4.570632,-0.4675641,0.1400836,-35.22471,-8.521038,45.05199,0,0,0,-131.0179,-57.33601,31.00114,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,-33.52582,0.6545897,52.13445,-82.90732,23.92657,38.16694,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.05199,0,0,0,-131.7901,-56.9782,30.56819,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,-33.54939,0.7714807,52.18114,-82.17487,23.85333,40.29105,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.05199,0,0,0,-131.9068,-56.62035,30.56672,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,-33.64362,1.215667,52.508,-79.97752,23.70683,45.7112,-4.570632,-0.4675641,0.1400836,-35.15147,-8.521038,45.05199,0,0,0,-132.4814,-54.98444,30.72147,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,-33.92635,1.870256,53.18507,-77.78016,23.56034,51.86379,-4.570632,-0.4675641,0.1400836,-35.15147,-8.521038,45.05199,0,0,0,-133.9703,-52.20556,30.82098,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,-34.04414,2.758628,53.65202,-75.72929,23.19412,58.08963,-4.570632,-0.4675641,0.1400836,-35.15147,-8.521038,45.05199,0,0,0,-134.6954,-49.26699,31.0126,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,-34.04414,3.319705,53.65202,-74.55737,22.97438,61.38566,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.05199,0,0,0,-134.6566,-47.96299,30.95523,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,-34.04414,4.605506,53.65202,-71.99379,22.24193,68.05097,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.12524,0,0,0,-134.5408,-44.97763,30.78388,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,-33.85566,6.148468,53.62867,-69.72319,21.14326,74.35006,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.12524,0,0,0,-133.6796,-41.44622,30.91918,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,-33.33735,8.369397,53.55863,-66.93987,19.09239,81.89431,-4.570632,-0.4675641,0.1400836,-35.22471,-8.447793,45.05199,0,0,0,-131.4594,-36.45018,31.49389,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,-32.79546,9.49155,53.37185,-65.40173,17.62749,85.9228,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.05199,0,0,0,-129.2038,-34.21947,32.16988,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,-31.75883,10.75397,52.88156,-63.64384,15.64987,90.46399,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.12524,0,0,0,-124.9227,-32.23995,33.45332,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
6.38223E+17,-31.16983,11.36181,52.69478,-62.69165,14.55119,92.51486,-4.570632,-0.4675641,0.1400836,-35.15147,-8.447793,45.05199,0,0,0,-122.5651,-31.19776,34.26973,-10.65202,-111.0878,-35.1035,0.001067912,-0.1257102,0.09433498,0,0.3,0,0,0,0,,
