Joint angle 0,Joint angle 1,Joint angle 2,Stylus X,Stylus Y,Stylus Z,Ball X,Ball Y,Ball Z,label
3.416194,42.43144,63.52791,12.97791,53.87991,49.05512,0.01500136,0.1735373,0.1494667,0
3.651794,42.4782,63.38783,13.85781,53.66853,48.78122,0.01500136,0.1735373,0.1494667,0
3.793154,42.52495,63.27109,14.38054,53.50597,48.55133,0.01500136,0.1735373,0.1494667,0
3.816714,42.52495,63.1777,14.46321,53.31192,48.44769,0.01500136,0.1735373,0.1494667,0
4.052313,42.52495,63.15435,15.35282,53.26344,48.36192,0.01500136,0.1735373,0.1494667,0
4.405713,42.52495,62.94423,16.67217,52.8275,48.04211,0.01500136,0.1735373,0.1494667,0
4.735552,42.52495,62.47728,17.87647,51.86169,47.44599,0.01500136,0.1735373,0.1494667,0
5.065392,42.52495,61.4967,19.02382,49.84689,46.27181,0.01500136,0.1735373,0.1494667,0
5.418791,42.52495,59.44214,20.12468,45.68652,43.80417,0.01500136,0.1735373,0.1494667,0
5.465911,42.57171,57.76114,20.09799,42.42735,41.68535,0.01500136,0.1735373,0.1494667,0
5.536591,42.73536,57.15411,20.25885,41.5165,40.64711,0.01500136,0.1735373,0.1494667,0
5.819311,43.01589,57.01402,21.22687,41.72129,39.92638,0.01500136,0.1735373,0.1494667,0
5.88999,43.29643,57.03737,21.44098,42.24318,39.48522,0.01500136,0.1735373,0.1494667,0
5.88999,43.53021,57.03737,21.40261,42.63842,39.11326,0.01500136,0.1735373,0.1494667,0
5.91355,43.83413,57.03737,21.43759,43.14995,38.61852,0.01500136,0.1735373,0.1494667,0
5.91355,44.09129,56.85059,21.37035,43.21642,37.96939,0.01500136,0.1735373,0.1494667,0
5.88999,44.27832,56.3603,21.18993,42.57585,37.05163,0.01500136,0.1735373,0.1494667,0
5.88999,44.32507,55.9167,21.1231,41.79641,36.40381,0.01500136,0.1735373,0.1494667,0
5.88999,44.32507,55.5198,21.0697,41.03314,35.88625,0.01500136,0.1735373,0.1494667,0
5.819311,44.34845,54.88942,20.729,39.86726,35.04135,0.01500136,0.1735373,0.1494667,0
5.772191,44.34845,54.30574,20.48257,38.75998,34.27535,0.01500136,0.1735373,0.1494667,0
5.772191,44.34845,53.86214,20.42167,37.92384,33.6728,0.01500136,0.1735373,0.1494667,0
5.701511,44.34845,53.41854,20.11163,37.09241,33.08879,0.01500136,0.1735373,0.1494667,0
5.630831,44.34845,52.9049,19.79279,36.13567,32.40017,0.01500136,0.1735373,0.1494667,0
5.65439,44.32507,52.62474,19.84021,35.57761,32.03722,0.01500136,0.1735373,0.1494667,0
5.72507,44.3017,52.34457,20.05157,35.02147,31.65531,0.01500136,0.1735373,0.1494667,0
5.701511,44.3017,51.78423,19.88968,33.99291,30.86576,0.01500136,0.1735373,0.1494667,0
5.72507,44.3017,51.13051,19.87703,32.80291,29.91428,0.01500136,0.1735373,0.1494667,0
5.748631,44.3017,50.59352,19.87954,31.83354,29.12121,0.01500136,0.1735373,0.1494667,0
5.772191,44.32507,49.79972,19.83797,30.45315,27.89852,0.01500286,0.1735371,0.149466,0
5.819311,44.25494,48.81913,19.86005,28.60586,26.51527,0.01491735,0.1736759,0.1483098,0
5.96067,44.20818,48.07202,20.22886,27.22669,25.39401,0.01511685,0.1737786,0.1474769,0
6.10203,44.13805,47.51169,20.62576,26.14364,24.58543,0.01546541,0.1739607,0.1466449,0
6.24339,44.09129,46.90466,21.00557,25.02877,23.65519,0.0157733,0.1741128,0.1457918,0
6.33763,44.06791,46.25093,21.21009,23.88463,22.61859,0.0161382,0.1731244,0.1453373,0
6.45543,44.06791,45.97077,21.55185,23.4147,22.12539,0.0164426,0.1741965,0.1439368,0
6.526109,44.06791,45.97077,21.7868,23.4147,22.09866,0.0165923,0.1742702,0.1439985,0
6.526109,44.06791,46.01746,21.79538,23.49287,22.17367,0.01666776,0.1742785,0.1440794,0
6.384749,44.04454,46.34432,21.38804,24.00266,22.78792,0.01648322,0.1742492,0.1446189,0
6.14915,43.95102,46.9747,20.72596,24.91312,24.02571,0.01610571,0.1741415,0.1456352,0
6.00779,43.88089,47.72181,20.38642,26.07441,25.3605,0.01594201,0.1740433,0.1466364,0
5.96067,43.88089,48.74909,20.39248,27.85772,26.96107,0.01598259,0.1739156,0.1480772,0
5.93711,43.90427,49.9398,20.49502,29.99928,28.7277,0.01622218,0.1738187,0.1492964,0
5.93711,44.04454,51.64415,20.73093,33.30772,30.9962,0.01631082,0.1748111,0.1523513,0
5.86643,44.48872,53.86214,20.73057,38.15701,33.41164,0.01636511,0.1791866,0.1555693,0
5.772191,45.0498,56.22021,20.62244,43.58169,35.65898,0.01635576,0.1842245,0.1579921,0
5.253871,45.75114,59.8157,19.07544,51.82458,39.09267,0.01524019,0.1914107,0.161456,0
4.570632,46.61614,63.99486,16.84961,61.79698,42.42234,0.01323117,0.2009908,0.1653353,0
3.981634,47.43437,67.75376,14.83353,71.078,44.76103,0.01137599,0.2098573,0.1678964,0
3.321954,47.99545,71.20916,12.48627,79.48733,46.76691,0.009266025,0.2177936,0.1699012,0
2.379556,48.48639,74.85133,9.013821,88.35464,48.56312,0.005649651,0.2271026,0.1718064,0
1.390038,48.97734,77.67635,5.283532,95.49454,49.38847,0.001592704,0.2346263,0.1725382,0
0.4005193,49.58517,80.24455,1.523016,102.2835,49.5195,-0.002595896,0.2415169,0.1725475,0
-0.7067988,50.21638,82.06564,-2.681805,107.4176,49.03622,-0.007598187,0.2476033,0.1719608,0
-2.026157,50.80084,83.06957,-7.660006,110.5995,48.16981,-0.01304957,0.2514397,0.1709205,0
-3.298395,51.43205,83.79333,-12.41078,113.1951,46.99707,-0.01821607,0.2543918,0.1697299,0
-4.853352,52.18015,84.26028,-18.14362,115.3526,45.3302,-0.02479173,0.2572009,0.1680006,0
-6.596789,52.8815,84.40037,-24.4911,116.67,43.42433,-0.03169888,0.2588944,0.1661367,0
-8.316667,53.88676,84.40037,-30.56442,118.0655,40.73573,-0.03816454,0.2604698,0.1636942,0
-9.965863,55.19594,84.40037,-36.13973,119.833,37.32511,-0.04464063,0.2625536,0.1603068,0
-11.33234,56.66877,84.21359,-40.46782,121.3206,33.57838,-0.04950264,0.2642774,0.1566779,0
-12.6517,58.28186,83.98011,-44.40098,122.7986,29.45002,-0.05353671,0.2658519,0.1527766,0
-14.04174,59.5209,83.74664,-48.57301,123.7478,25.8629,-0.05801757,0.2670416,0.1489495,0
-15.43177,60.43266,83.32639,-52.75183,123.8376,22.75029,-0.06232157,0.2672285,0.145864,0
-16.68045,61.27427,82.76605,-56.36736,123.4971,19.76536,-0.0658901,0.2669283,0.1430486,0
-17.90557,61.95224,82.06564,-59.88358,122.6314,16.99153,-0.06962156,0.2660805,0.1401319,0
-19.01289,62.30291,81.34187,-63.13993,121.3461,14.88775,-0.0727662,0.2648078,0.1379489,0
-19.93173,62.51331,80.64146,-65.83526,119.9629,13.20372,-0.07529743,0.2634082,0.1363368,0
-20.94481,62.63021,79.68422,-68.81257,117.8931,11.43034,-0.07835555,0.2612211,0.1345102,0
-21.84008,62.58345,78.72698,-71.49395,115.6546,10.03559,-0.08089652,0.2589895,0.1331678,0
-22.7118,62.25616,77.88648,-74.30721,113.3864,9.184361,-0.08358414,0.2566467,0.1322922,0
-23.55996,61.53143,76.97593,-77.33739,110.5234,9.006037,-0.08677825,0.2536707,0.1320489,0
-24.14896,60.80671,76.4156,-79.63824,108.4409,9.276133,-0.08924209,0.2514892,0.1323835,0
-24.52592,60.12874,76.08874,-81.29998,106.9242,9.832879,-0.09102612,0.2499537,0.1330084,0
-24.85576,59.6378,75.73853,-82.65645,105.5603,10.07872,-0.09260214,0.2484323,0.1333873,0
-25.1856,59.3105,75.34162,-83.86333,104.2789,9.984979,-0.09387057,0.2471508,0.1333313,0
-25.46832,59.07672,74.92138,-84.83531,103.0549,9.764323,-0.09485376,0.2459722,0.1331494,0
-25.82172,58.70267,74.43108,-86.1256,101.5045,9.637156,-0.09617011,0.2443606,0.1330156,0
-26.22224,58.18835,74.05753,-87.71407,100.0414,9.734041,-0.09769415,0.2427995,0.1331171,0
-26.64632,57.72078,73.73067,-89.34879,98.73311,9.715748,-0.09919059,0.2414756,0.1331133,0
-27.14108,57.2766,73.26372,-91.13998,97.13564,9.438735,-0.1008826,0.2402507,0.1329888,0
-27.58871,56.90255,72.82012,-92.72523,95.67509,9.102124,-0.1023003,0.2396944,0.1328257,0
-28.05991,56.62201,72.39987,-94.30081,94.38384,8.557513,-0.1036393,0.2391866,0.1325654,0
-28.50755,56.41161,71.90958,-95.7081,93.02748,7.866988,-0.1052598,0.2384089,0.1319755,0
-28.90807,56.27134,71.44263,-96.90376,91.81488,7.132432,-0.1063733,0.2387,0.1311291,0
-29.35571,55.92066,71.13912,-98.4928,90.69056,6.76291,-0.1074504,0.2388045,0.1307761,0
-29.77979,55.31283,70.97569,-100.3047,89.53189,6.935261,-0.1089849,0.239039,0.130688,0
-30.08607,55.1258,70.88229,-101.3839,89.07816,6.644471,-0.1111712,0.2388192,0.1300948,0
-30.25099,55.1258,70.85895,-101.8782,89.02682,6.336542,-0.1116364,0.2388709,0.1301752,0
-30.34523,55.14918,70.85895,-102.1429,89.05793,6.130208,-0.1121226,0.2388606,0.1301175,0
-30.34523,55.31283,70.85895,-101.9848,89.27513,5.860201,-0.1118116,0.2388641,0.1298431,0
-30.36879,55.47648,70.85895,-101.8979,89.49143,5.547775,-0.1117707,0.2388528,0.129649,0
-30.43947,55.52323,70.81226,-102.0489,89.45042,5.313862,-0.1118919,0.238848,0.1293674,0
-30.43947,55.59337,70.62548,-101.9079,89.13241,5.074044,-0.1118688,0.2388669,0.1291752,0
-30.43947,55.61674,70.62548,-101.8852,89.16315,5.035335,-0.1119383,0.2389052,0.1292746,0
-30.34523,55.61674,70.62548,-101.5999,89.16315,5.202681,-0.1117577,0.238919,0.1295072,0
-30.15675,55.71026,70.67217,-100.9562,89.38844,5.411708,-0.1111942,0.2388943,0.1297566,0
-29.92115,55.87391,70.81226,-100.1374,89.91035,5.645568,-0.110611,0.2388518,0.1298519,0
-29.61487,56.15445,70.95234,-98.99107,90.58338,5.800537,-0.1095844,0.2387768,0.1299219,0
-29.23791,56.57525,71.02238,-97.47083,91.27999,5.782852,-0.1082245,0.23874,0.1297738,0
-28.93163,56.80903,71.02238,-96.31862,91.57877,5.903426,-0.1073463,0.2387289,0.1298599,0
-28.64891,56.87917,71.04573,-95.40057,91.71944,6.27215,-0.1062213,0.2387547,0.1300285,0
-28.38975,56.90255,71.06908,-94.59646,91.80055,6.6773,-0.1056827,0.2384864,0.1302961,0
-28.29551,56.90255,71.06908,-94.30845,91.80055,6.832655,-0.1052453,0.2387483,0.1302777,0
-28.24839,56.90255,71.06908,-94.16434,91.80055,6.910155,-0.1045734,0.2387603,0.1302423,0
-28.20127,56.90255,71.06908,-94.02018,91.80055,6.987536,-0.1043733,0.2388306,0.1303544,0
-28.20127,56.90255,71.06908,-94.02018,91.80055,6.987536,-0.1043838,0.2388489,0.1304144,0
-28.20127,56.90255,71.04573,-94.01184,91.74916,6.971991,-0.1043948,0.2388611,0.1304403,0
-28.22483,56.90255,71.04573,-94.08392,91.74916,6.933318,-0.1044176,0.2388666,0.1303967,0
-28.27195,56.90255,71.04573,-94.22805,91.74916,6.855885,-0.1045094,0.2388658,0.1303272,0
-28.29551,56.85579,71.04573,-94.34328,91.6897,6.897373,-0.1046313,0.2388678,0.1303574,0
-28.29551,56.83241,71.04573,-94.36488,91.65994,6.937482,-0.1046305,0.2388663,0.1303736,0
-28.29551,56.80903,70.97569,-94.36132,91.47602,6.930874,-0.1046375,0.2388735,0.1303638,0
-28.29551,56.80903,70.88229,-94.32766,91.2706,6.868342,-0.1046148,0.2388841,0.1302934,0
-28.41331,56.80903,70.85895,-94.67923,91.21926,6.658373,-0.1048909,0.2388791,0.1301181,0
-28.50755,56.78566,70.85895,-94.98869,91.18946,6.542415,-0.1051713,0.2388709,0.1300483,0
-28.60179,56.71552,70.88229,-95.3501,91.15131,6.521426,-0.1053907,0.2388514,0.130048,0
-28.71959,56.41161,70.95234,-96.01868,90.91561,6.88941,-0.1058101,0.2388673,0.1302406,0
-28.71959,56.03755,71.02238,-96.39191,90.58575,7.570597,-0.1059631,0.2388818,0.1306953,0
-28.74315,55.71026,71.11578,-96.80139,90.364,8.145651,-0.1061585,0.2389033,0.1311593,0
-28.79027,55.33621,71.13912,-97.3006,89.92262,8.71033,-0.1063745,0.2389507,0.1314894,0
-28.83739,55.19594,71.13912,-97.57558,89.73661,8.86527,-0.1065418,0.2389614,0.131722,0
-28.86095,55.19594,71.13912,-97.64845,89.73661,8.825131,-0.1065264,0.2390104,0.1316313,0
-28.86095,55.19594,71.13912,-97.64845,89.73661,8.825131,-0.1065881,0.2390167,0.1316683,0
-28.86095,55.17256,71.13912,-97.67001,89.70554,8.864253,-0.1066342,0.23902,0.1317199,0
-28.88451,55.17256,71.13912,-97.74287,89.70554,8.824077,-0.1067354,0.2390248,0.1317266,0
-28.86095,55.17256,71.13912,-97.67001,89.70554,8.864253,-0.1067105,0.2390262,0.131775,0
-28.86095,55.17256,71.11578,-97.66152,89.65413,8.84886,-0.1066866,0.2390279,0.1317589,0
-28.86095,55.14918,71.06908,-97.66608,89.52023,8.857129,-0.1066804,0.2390338,0.1317482,0
-28.86095,55.14918,70.99904,-97.6405,89.36607,8.810729,-0.1066579,0.2390427,0.1317008,0
-28.90807,55.1258,70.92899,-97.78205,89.18086,8.722908,-0.1067468,0.2390534,0.1316216,0
-28.97875,55.10242,70.88229,-98.00481,89.04704,8.610094,-0.1069398,0.2390607,0.1315012,0
-29.04943,55.10242,70.85895,-98.21439,88.9957,8.473495,-0.1071437,0.2390553,0.1313889,0
-29.04943,55.10242,70.85895,-98.21439,88.9957,8.473495,-0.1070173,0.2390662,0.1315268,0
-29.04943,55.1258,70.76556,-98.15803,88.82155,8.372026,-0.1069654,0.2390779,0.1314308,0
-29.04943,55.1258,70.67217,-98.12318,88.61639,8.309284,-0.1069686,0.2390907,0.1313723,0
-29.04943,55.1258,70.67217,-98.12318,88.61639,8.309284,-0.1069798,0.2390893,0.1313642,0
-29.04943,55.1258,70.62548,-98.10569,88.51385,8.277803,-0.1069928,0.2390967,0.1313508,0
-29.00231,55.1258,70.62548,-97.9604,88.51385,8.358426,-0.1069356,0.2390977,0.1314274,0
-28.93163,55.10242,70.62548,-97.76393,88.48273,8.518197,-0.1067582,0.2390895,0.1316331,0
-28.81383,55.10242,70.62548,-97.40009,88.48273,8.718825,-0.1064489,0.2390827,0.1317924,0
-28.71959,55.10242,70.62548,-97.10871,88.48273,8.878789,-0.1063502,0.2390915,0.1318961,0
-28.64891,55.10242,70.62548,-96.89001,88.48273,8.998447,-0.1061869,0.2390912,0.1319994,0
-28.57823,55.10242,70.62548,-96.67116,88.48273,9.117835,-0.1059607,0.2390857,0.1321106,0
-28.48399,55.10242,70.62548,-96.37913,88.48273,9.2766,-0.1058205,0.2390999,0.1321841,0
-28.34263,55.10242,70.50874,-95.89768,88.22652,9.434288,-0.1058589,0.2386739,0.1312935,0
-28.27195,55.14918,70.55544,-95.65317,88.3912,9.505723,-0.1057329,0.2384971,0.130715,0
-28.27195,55.14918,70.62548,-95.67883,88.54495,9.553433,-0.1057702,0.2384836,0.1306506,0
-28.20127,55.19594,70.76556,-95.46801,88.9148,9.687591,-0.105817,0.2384828,0.1306203,0
-28.17771,55.24269,71.13912,-95.48657,89.79868,9.898155,-0.106108,0.2384975,0.1306122,0
-28.15415,55.24269,71.41929,-95.51202,90.41624,10.12193,-0.1060546,0.2384919,0.1305461,0
-28.05991,55.24269,71.58272,-95.27511,90.77696,10.38528,-0.1060519,0.2384923,0.1305497,0
-27.98923,55.21932,71.60606,-95.08358,90.79749,10.55729,-0.1060765,0.2384942,0.1305539,0
-27.89499,55.21932,71.60606,-94.78918,90.79749,10.71345,-0.1061253,0.2384964,0.1305568,0
-27.77719,55.24269,71.60606,-94.4,90.82852,10.86841,-0.1061375,0.2384957,0.1305248,0
-27.70651,55.24269,71.65276,-94.19477,90.93166,11.01505,-0.1061712,0.2384933,0.1304319,0
-27.51804,55.24269,71.88623,-93.68276,91.44776,11.4747,-0.1061562,0.2384888,0.1303456,0
-27.306,55.40634,72.39987,-93.04111,92.8023,11.86757,-0.1061612,0.2384881,0.1303285,0
-27.09396,55.68688,73.0069,-92.31962,94.52058,12.1053,-0.1061727,0.2384881,0.1303163,0
-26.83479,56.06093,73.75401,-91.40849,96.72733,12.33531,-0.1061773,0.2384883,0.130314,0
-26.64632,56.64539,74.66456,-90.55759,99.46804,12.12478,-0.1061774,0.2384883,0.1303143,0
-26.52852,57.18309,75.41167,-89.91853,101.8311,11.77412,-0.1061749,0.2384883,0.1303171,0
-26.45784,57.83767,75.99535,-89.27319,103.9658,11.03478,-0.1061704,0.2384883,0.1303219,0
-26.45784,58.51564,76.53234,-88.80807,106.0118,10.10018,-0.1061676,0.2384883,0.1303248,0
-26.45784,59.3105,77.18607,-88.25633,108.4486,8.99152,-0.1061616,0.2384883,0.1303311,0
-26.45784,60.03522,77.93317,-87.77457,110.9983,8.023461,-0.1061551,0.2384883,0.130338,0
-26.45784,60.50279,78.65694,-87.50581,113.1874,7.483418,-0.1061517,0.2384883,0.1303416,0
-26.4814,61.08725,79.40405,-87.1962,115.5582,6.680818,-0.1061517,0.2384883,0.1303416,0
-26.4814,61.64833,79.96439,-86.78925,117.467,5.863946,-0.1061517,0.2384883,0.1303416,0
-26.4814,61.95224,80.38464,-86.58571,118.765,5.455371,-0.1061517,0.2384883,0.1303416,0
-26.4814,62.16264,80.73485,-86.45242,119.7985,5.187818,-0.1061517,0.2384883,0.1303416,0
-26.4814,62.30291,80.87493,-86.34684,120.2724,4.97589,-0.1061517,0.2384883,0.1303416,0
-26.4814,62.34967,80.89828,-86.30771,120.3766,4.897332,-0.1061517,0.2384883,0.1303416,0
-26.50496,62.34967,80.89828,-86.37894,120.3766,4.861828,-0.1061517,0.2384883,0.1303416,0
-26.50496,62.34967,80.85158,-86.37125,120.2693,4.846405,-0.1061517,0.2384883,0.1303416,0
-26.52852,62.34967,80.7115,-86.41913,119.9475,4.764143,-0.1061517,0.2384883,0.1303416,0
-26.55208,62.32629,80.54807,-86.48417,119.5469,4.716305,-0.1061517,0.2384883,0.1303416,0
-26.64632,62.34967,80.45467,-86.73101,119.3578,4.49869,-0.1061517,0.2384883,0.1303416,0
-26.74056,62.34967,80.33794,-86.9948,119.0899,4.315322,-0.1061517,0.2384883,0.1303416,0
-26.78768,62.39642,80.3146,-87.0892,119.0868,4.149501,-0.1061517,0.2384883,0.1303416,0
-26.97615,62.39642,80.29124,-87.65203,119.0332,3.853924,-0.1061517,0.2384883,0.1303416,0
-27.14108,62.39642,80.12782,-88.11783,118.6584,3.543356,-0.1061517,0.2384883,0.1303416,0
-27.35312,62.39642,79.73091,-88.67915,117.7489,3.072606,-0.1061517,0.2384883,0.1303416,0
-27.6594,62.37305,79.17058,-89.50578,116.4416,2.427345,-0.1061517,0.2384883,0.1303416,0
-27.96567,62.37305,78.33008,-90.23844,114.523,1.609391,-0.1061517,0.2384883,0.1303416,0
-28.15415,62.32629,77.53627,-90.66029,112.6659,1.056088,-0.1061517,0.2384883,0.1303416,0
-28.43687,62.11589,76.62572,-91.4758,110.3721,0.5710313,-0.1061517,0.2384883,0.1303416,0
-28.67247,61.83535,75.66849,-92.19024,107.9023,0.2311435,-0.1061517,0.2384883,0.1303416,0
-28.86095,61.62495,74.54782,-92.62894,105.1498,-0.2823591,-0.1061517,0.2384883,0.1303416,0
-28.95519,61.50805,73.45049,-92.68025,102.5653,-0.8415906,-0.1061544,0.2384887,0.1303448,0
-29.07299,61.41454,72.58665,-92.83203,100.5385,-1.378593,-0.1061571,0.238489,0.1303479,0
-29.28503,61.15738,71.58272,-93.35451,98.02771,-1.892342,-0.1063772,0.2386975,0.1297311,0
-29.47351,60.85346,70.46205,-93.78866,95.21841,-2.400141,-0.1071013,0.2388586,0.1295049,0
-29.70911,60.66644,69.66824,-94.34631,93.269,-3.004413,-0.1074218,0.2390575,0.1291574,0
-29.85047,60.50279,69.10791,-94.69058,91.86131,-3.348119,-0.1077498,0.2392303,0.1288611,0
-29.87403,60.36252,68.89778,-94.81258,91.24364,-3.292802,-0.1077339,0.2393389,0.1289677,0
-29.85047,60.22225,68.89778,-94.88583,91.08186,-3.007895,-0.1078067,0.2393608,0.1293174,0
-29.85047,60.01184,68.89778,-95.09716,90.83788,-2.63964,-0.1073659,0.2378715,0.1288331,0
-29.85047,59.89495,68.89778,-95.21438,90.70166,-2.435391,-0.1087089,0.23932,0.129923,0
-29.75623,59.89495,68.89778,-94.94135,90.70166,-2.279007,-0.1086449,0.2393425,0.1302704,0
-29.66199,59.89495,68.89778,-94.66807,90.70166,-2.123073,-0.1082866,0.239347,0.1304324,0
-29.37927,59.96509,69.13126,-93.87286,91.29079,-1.611489,-0.1076653,0.2393076,0.1308952,0
-29.02587,60.1755,69.76163,-92.88665,92.90885,-0.9563529,-0.1069782,0.2391983,0.1314267,0
-28.46043,60.64306,70.92899,-91.21471,96.00478,-0.07637355,-0.1053159,0.2388432,0.1323825,0
-27.75363,61.06387,72.35318,-89.21984,99.62764,1.202927,-0.1038769,0.2387419,0.1331527,0
-26.90548,61.53143,73.96414,-86.75986,103.7387,2.622519,-0.101117,0.2405255,0.135351,0
-25.72748,62.18602,76.13544,-83.20931,109.3393,4.334205,-0.09764931,0.2462921,0.1379669,0
-24.19608,62.91074,78.5402,-78.45398,115.5772,6.249964,-0.09307855,0.2524551,0.1400486,0
-22.57044,63.68222,80.7115,-73.20279,121.3547,7.764432,-0.08808158,0.2579335,0.1415827,0
-20.56785,64.5706,82.69601,-66.58436,126.8271,9.097125,-0.08133636,0.2634896,0.1429209,0
-18.23541,65.83302,84.21359,-58.59891,131.5683,9.509067,-0.07300036,0.2682274,0.1433357,0
-15.45534,67.4695,85.66112,-49.05074,136.4335,9.058204,-0.06356126,0.2726396,0.1427776,0
-12.34542,69.12935,87.06196,-38.63067,141.1155,8.153898,-0.05205899,0.2773103,0.141479,0
-9.353305,70.32163,88.22932,-28.95986,144.7916,7.471515,-0.0416793,0.2807878,0.1404036,0
-6.573229,71.06974,89.11651,-20.21538,147.4315,7.084291,-0.03270356,0.2831885,0.1397208,0
-3.416194,71.53731,90.00372,-10.46257,149.8451,6.918236,-0.02187481,0.2854666,0.139289,0
-0.2120396,71.63082,90.70412,-0.6489826,151.544,7.012472,-0.01126464,0.2868155,0.1392265,0
2.827195,71.58406,91.00764,8.654183,152.216,6.892824,-0.001199527,0.2870329,0.1388885,0
5.96067,71.28014,91.03098,18.28993,152.0451,6.82369,0.01090493,0.2863569,0.1384381,0
9.023465,70.76582,91.03098,27.80094,151.6558,6.714185,0.02268021,0.2855985,0.1379198,0
12.01558,69.80731,91.03098,37.33832,150.9033,7.078402,0.03412957,0.2847217,0.1377878,0
14.58362,68.38125,91.03098,45.94168,149.719,8.229816,0.04612762,0.2838656,0.1384412,0
16.09145,67.04869,91.00764,51.3679,148.4886,9.717953,0.0538116,0.2831035,0.1396228,0
17.31657,65.69276,91.00764,56.02393,147.2237,11.33907,0.05978218,0.2823181,0.1409669,0
18.44745,64.33681,91.00764,60.46454,145.8908,12.91179,0.06574988,0.2813843,0.1425627,0
19.17781,63.47182,90.9843,63.36436,144.9509,13.83483,0.06957891,0.2807231,0.1435235,0
19.90817,62.70034,90.9843,66.22667,144.1382,14.5177,0.07289573,0.2801209,0.1442263,0
20.92125,61.97561,90.9843,69.98299,143.3551,14.71362,0.07735001,0.2794515,0.1445903,0
21.55737,61.6717,90.9843,72.24017,143.0211,14.50528,0.08013222,0.2791751,0.1445493,0
22.16992,61.36778,90.91425,74.42657,142.5209,14.30078,0.08261446,0.2787873,0.1444634,0
22.80604,61.04049,90.72747,76.71097,141.7193,14.08433,0.08536259,0.278089,0.1443229,0
23.20656,60.87684,90.56405,78.11727,141.154,13.85362,0.08702866,0.2775417,0.1441817,0
23.48928,60.75995,90.37727,79.11147,140.5867,13.68706,0.08810044,0.2770171,0.1440662,0
23.91336,60.45603,90.21384,80.70727,139.8592,13.6617,0.0896923,0.2762531,0.1440328,0
24.2432,60.24563,90.16714,81.92862,139.5083,13.58245,0.09096584,0.2758379,0.1440199,0
24.50236,60.15212,90.12045,82.82913,139.2914,13.38211,0.09186465,0.2755872,0.1438945,0
24.78508,60.12874,89.95702,83.74475,138.884,13.01427,0.09277214,0.2751537,0.1435214,0
24.95,60.10536,89.84028,84.28613,138.5852,12.8148,0.09328977,0.2747962,0.1433446,0
25.09136,60.05861,89.79358,84.7727,138.4222,12.69141,0.09370767,0.2746086,0.1432278,0
25.27984,60.05861,89.7002,85.36738,138.2049,12.41069,0.09427428,0.2743691,0.1429371,0
25.56256,60.03522,89.67685,86.2785,138.1234,12.02952,0.0950557,0.2742324,0.1425505,0
25.79816,59.96509,89.6535,87.08086,137.9874,11.8002,0.09577461,0.2740908,0.1423131,0
26.128,59.94172,89.6535,88.13725,137.9602,11.3382,0.09677849,0.274032,0.1418247,0
26.45784,59.96509,89.63016,89.14906,137.9331,10.78537,0.09772965,0.2739877,0.1412685,0
26.78768,59.98847,89.6068,90.15743,137.906,10.22682,0.09858405,0.2739147,0.1407473,0
27.14108,60.03522,89.58346,91.214,137.906,9.583117,0.09961141,0.2738954,0.1402122,0
27.51804,60.15212,89.53677,92.27332,137.933,8.769272,0.1005306,0.2739111,0.1395279,0
27.87143,60.26901,89.30329,93.25108,137.5248,7.98319,0.1012008,0.2738364,0.1389789,0
28.22483,60.45603,88.88304,94.15068,136.7621,7.057678,0.1019048,0.2737072,0.1382132,0
28.38975,60.57293,88.64957,94.53702,136.3527,6.567322,0.102173,0.2736798,0.1378474,0
28.38975,60.80671,87.94915,94.28843,134.9897,6.107374,0.1019062,0.2735053,0.1375665,0
28.10703,61.25089,87.0853,92.95932,133.4818,5.695914,0.1007214,0.2732596,0.1373221,0
27.73007,61.62495,86.31484,91.40843,132.1078,5.535575,0.09938639,0.2722908,0.1368648,0
27.35312,61.92886,85.52103,89.91564,130.5995,5.462833,0.0981945,0.2708346,0.1364969,0
26.92904,62.25616,84.58715,88.23698,128.7906,5.356349,0.09658604,0.2716422,0.13589,0
26.55208,62.48994,83.91008,86.80614,127.4751,5.36063,0.09540969,0.2717906,0.1359528,0
26.26936,62.63021,83.233,85.74162,126.0596,5.368828,0.09449235,0.2718754,0.135923,0
26.03376,62.77048,82.41585,84.79498,124.3224,5.245807,0.09370457,0.2718824,0.1352303,0
25.8924,62.91074,81.66874,84.13446,122.7494,4.976616,0.09270706,0.2722149,0.1350012,0
25.84528,62.91074,81.03836,83.89574,121.2989,4.847248,0.09239949,0.272336,0.1348392,0
25.84528,62.84061,80.59476,83.88724,120.2053,4.829706,0.09237749,0.2724638,0.1347877,0
25.84528,62.81723,79.8243,83.77541,118.4134,4.598852,0.09304279,0.2700176,0.1354478,0
25.84528,62.81723,78.9838,83.61861,116.4906,4.275128,0.09219813,0.2725645,0.133323,0
25.86884,62.81723,78.33008,83.55901,114.9989,3.971469,0.09151252,0.2727735,0.1332144,0
25.98664,62.77048,77.88648,83.86232,113.9388,3.695069,0.092224,0.2730322,0.132895,0
26.128,62.58345,77.55962,84.3856,112.9957,3.689612,0.09041787,0.2613897,0.1288497,0
26.41072,62.16264,77.39619,85.58276,112.1702,3.974421,0.09140566,0.2726099,0.1343534,0
26.92904,61.55481,77.41953,87.70846,111.556,4.315898,0.09371682,0.2727529,0.1343371,0
27.75363,60.68982,77.44288,91.0107,110.6368,4.60626,0.09454268,0.271587,0.134499,0
